活动ID,活动域名,预计上线时间,预计下线时间,片区,运营
641012211,http://cestbon2017cny2.act.qq.com,2016/12/8 0:00,2017/3/31 23:59,3,kurtxiang
641012295,http://stride2016.qq.com,2017/1/11 18:00,2017/3/31 23:59,1,ivyyin
641012271,http://u-loveitgowardrobe2.act.qq.com,2017/1/17 0:00,2017/3/31 23:59,3,sitinggong
641012166,http://moto.act.qq.com,2016/9/27 0:00,2017/3/31 23:59,2,winniechai
641012272,http://sqdzbj.act.qq.com,2016/12/20 23:00,2017/3/31 23:59,1,lakitafu
641012324,http://mondeo2016.act.qq.com,2017/2/17 18:00,2017/3/31 23:59,1,amozhang
641012357,http://jeepmv2017.act.qq.com,2017/3/16 23:00,2017/3/31 23:59,1,nicoxu
641012352,http://haiersmarterlife.act.qq.com,2017/3/8 23:59,2017/3/31 23:59,2,rebeccaren
641012339,http://4008.3g.qq.com,2017/3/2 18:00,2017/3/31 23:59,2,mollyliu
641012370,http://huansus5.act.qq.com,2017/3/25 12:00,2017/3/31 23:59,3,maxsu
641012209,http://cestbon2017cny1.act.qq.com,2016/12/13 0:00,2017/3/31 23:59,3,sitinggong
641012348,http://faw-vw.act.qq.com,2017/3/6 18:00,2017/3/31 23:59,2,mollyliu
641012349,http://fpace.act.qq.com,2017/3/16 16:00,2017/3/31 23:59,1,amozhang
641012309,http://taurus2017.act.qq.com,2017/1/23 17:00,2017/3/31 23:59,1,amozhang
641011850,http://lingdong.act.qq.com,2016/3/10 0:00,2017/3/31 23:59,2,chrismeng
641012211,http://cestbon2017cny2.act.qq.com,2016/12/8 0:00,2017/3/31 23:59,3,sitinggong
641012372,,2017/3/27 0:00,2017/3/31 23:59,1,joilinchen
641012101,http://xpptop5.act.qq.com,2016/8/12 23:00,2017/3/31 23:59,1,daisyshen
641012325,http://newdiscovery.act.qq.com,2017/3/1 23:00,2017/3/31 23:59,1,amozhang
641012209,http://cestbon2017cny1.act.qq.com,2016/12/13 0:00,2017/3/31 23:59,3,kurtxiang
641012226,http://mondeo2016.act.qq.com,2016/11/30 16:00,2017/3/31 0:00,1,amozhang
641011888,http://999gml.qq.com,2016/3/30 0:00,2017/3/30 23:59,3,danniezhang
641011887,http://999xg.qq.com,2016/3/30 0:00,2017/3/30 23:59,3,danniezhang
641012311,http://kuaike.act.qq.com,2017/1/23 18:00,2017/3/23 23:59,3,danniezhang
641012301,http://pantene.act.qq.com,2017/1/20 0:00,2017/3/20 23:59,3,raezeng
641012242,http://vsgdragon.act.qq.com,2016/12/8 0:00,2017/3/12 0:00,3,raezeng
641012351,,2017/3/7 8:00,2017/3/9 23:59,1,eericaqiao
641012327,http://shuwechat.act.qq.com,2017/3/6 0:00,2017/3/8 23:59,1,sweetwu
641012350,http://shom.act.qq.com,2017/3/3 8:00,2017/3/5 23:59,1,eericaqiao
641012344,http://suning3cs.act.qq.com,2017/2/27 23:00,2017/3/3 23:59,1,haozeng
641012210,http://cestbon2017cny3.act.qq.com,2016/12/15 0:00,2017/3/1 23:59,3,sitinggong
641012249,http://cestbon2017cny2.act.qq.com,2016/12/19 0:00,2017/3/1 23:59,3,sitinggong
641012250,http://cestbon2017cny3.act.qq.com,2016/12/15 0:00,2017/3/1 23:59,3,sitinggong
641012215,http://cestbon2017.qq.com,2016/11/22 0:00,2017/3/1 23:59,3,sitinggong
641012312,http://audi-used.act.qq.com,2017/1/22 0:00,2017/3/1 23:59,2,mussetwang
641012248,http://cestbon2017cny1.act.qq.com,2016/12/15 0:00,2017/3/1 23:59,3,kurtxiang
641012219,http://u-loveitgowardrobe.act.qq.com,2016/11/22 0:00,2017/3/1 23:59,3,sitinggong
641012249,http://cestbon2017cny2.act.qq.com,2016/12/19 0:00,2017/3/1 23:59,3,kurtxiang
641012250,http://cestbon2017cny3.act.qq.com,2016/12/15 0:00,2017/3/1 23:59,3,kurtxiang
641012215,http://cestbon2017.qq.com,2016/11/22 0:00,2017/3/1 23:59,3,kurtxiang
641012248,http://cestbon2017cny1.act.qq.com,2016/12/15 0:00,2017/3/1 23:59,3,sitinggong
641012210,http://cestbon2017cny3.act.qq.com,2016/12/15 0:00,2017/3/1 23:59,3,kurtxiang
641012230,http://audi-used.act.qq.com,2016/12/2 0:00,2017/3/1 0:00,2,mussetwang
641012286,http://dzhn.act.qq.com,2016/12/23 23:59,2017/2/28 23:59,1,lakitafu
641012293,http://chuanqi.act.qq.com,2016/12/31 0:00,2017/2/28 23:59,3,kurtxiang
641012302,http://nissan.act.qq.com,2017/1/20 0:00,2017/2/28 23:59,3,wendywqwei
641012262,http://bisu.act.qq.com,2016/12/20 0:00,2017/2/28 23:59,3,wendywqwei
641012283,http://dzsdh.act.qq.com,2016/12/23 23:59,2017/2/28 23:59,1,lakitafu
641012332,,2017/2/21 0:00,2017/2/28 23:59,1,nicoxu
641012284,http://dzhb.act.qq.com,2016/12/26 23:59,2017/2/28 23:59,1,lakitafu
641012259,http://mcdonalds.act.qq.com,2017/1/10 17:00,2017/2/28 23:59,1,jennyxiong
641012297,http://geelycny.act.qq.com,2017/1/23 23:59,2017/2/28 23:59,1,lakitafu
641012298,http://tiguanl.act.qq.com,2017/1/16 23:59,2017/2/28 23:59,1,lakitafu
641012300,http://tongshuai.act.qq.com,2017/1/21 0:00,2017/2/28 23:59,2,rebeccaren
641012285,http://dzygq.act.qq.com,2016/12/26 23:00,2017/2/28 23:59,1,lakitafu
641012277,http://dztj.act.qq.com,2016/12/22 23:59,2017/2/28 23:59,1,lakitafu
641012306,http://faw-mazda.act.qq.com,2017/1/23 18:00,2017/2/28 23:59,2,mollyliu
641012294,,2016/12/31 0:00,2017/2/28 23:59,3,kurtxiang
641012299,http://buickgolf.act.qq.com,2017/1/17 19:00,2017/2/28 23:59,1,joilinchen
641012263,http://bisu.act.qq.com,2016/12/20 0:00,2017/2/28 23:59,3,wendywqwei
641012278,http://ambrosial2017cny1.act.qq.com,2016/12/28 0:00,2017/2/28 0:00,2,oliviapchen
641012198,http://ceaqqar.act.qq.com,2016/12/29 23:00,2017/2/28 0:00,1,nicoxu
641012279,http://ambrosial2017cny2.act.qq.com,2016/12/30 0:00,2017/2/28 0:00,2,oliviapchen
641012333,,2017/2/23 0:00,2017/2/26 23:59,1,nicoxu
641012227,http://sjp.act.qq.com,2016/11/23 18:00,2017/2/24 23:59,3,danniezhang
641012256,http://rejoice.act.qq.com,2016/12/23 0:00,2017/2/23 23:59,3,raezeng
641012245,http://rejoice.act.qq.com,2016/12/23 0:00,2017/2/23 23:59,3,raezeng
641012229,http://morningnutrition.act.qq.com,2016/12/13 0:00,2017/2/23 0:00,3,raezeng
641012305,http://sing.act.qq.com,2017/1/23 17:00,2017/2/21 23:59,2,deanyu
641012303,http://adidasoriginal.act.qq.com,2017/1/23 23:00,2017/2/18 23:59,1,micwang
641012331,,2017/2/16 0:00,2017/2/17 23:59,1,nicoxu
641012326,http://meilan0215.act.qq.com,2017/2/13 0:00,2017/2/15 23:59,3,doralei
641012258,http://vsgdragon.act.qq.com,2016/12/13 0:00,2017/2/12 23:59,3,raezeng
641012308,http://applecny.act.qq.com,2017/1/26 0:00,2017/2/12 23:59,2,sophielv
641012322,,2017/2/9 0:00,2017/2/11 23:59,1,eericaqiao
641012241,http://sjpspace.act.qq.com,2016/12/6 0:00,2017/2/6 23:59,3,danniezhang
641012307,http://cpicvideo.act.qq.com,2017/1/22 18:00,2017/2/6 23:59,1,cherylmycai
641012233,http://newjettazhibo.act.qq.com,2016/12/5 9:30,2017/1/31 23:59,2,iceincllai
641012253,http://pepsi2017bhh.act.qq.com,2016/12/28 23:00,2017/1/31 23:59,1,chloedong
641012220,http://newjetta.act.qq.com,2016/11/30 0:00,2017/1/31 23:59,2,jqchen
641012255,http://borgwardbx7.act.qq.com,2016/12/19 12:00,2017/1/31 23:59,2,amyfliu
641012158,http://dove2016.act.qq.com,2016/9/30 0:00,2017/1/31 23:59,2,looeyyang
641012281,http://kotex.act.qq.com,2016/12/23 23:00,2017/1/31 23:59,1,wendylin
641012318,,2017/1/26 0:00,2017/1/31 23:59,1,eericaqiao
641012235,http://c-trek.act.qq.com,2016/12/12 15:00,2017/1/31 23:59,2,amyfliu
641012236,http://c-trek1.act.qq.com,2016/12/13 0:00,2017/1/31 23:59,2,amyfliu
641012251,http://hdhhd3.act.qq.com,2016/12/12 18:00,2017/1/31 23:59,3,maxsu
641012187,http://2016ksfvideowap.qq.com,2016/10/24 0:00,2017/1/31 23:59,2,clorishua
641012186,http://2016ksfvideo.qq.com,2016/10/24 0:00,2017/1/31 23:59,2,clorishua
641012246,http://hdhhd3.act.qq.com,2016/12/7 12:00,2017/1/31 23:59,3,maxsu
641012273,http://mercedes-benz.gla-suv.act.qq.com,2016/12/23 23:59,2017/1/31 23:59,2,chrismeng
641012274,http://mercedes-benz.glc-suv.act.qq.com,2016/12/22 23:59,2017/1/31 23:59,2,chrismeng
641012317,,2017/1/26 8:00,2017/1/28 23:59,1,eericaqiao
641012316,,2017/1/24 8:00,2017/1/26 23:59,1,eericaqiao
641012292,,2017/1/20 10:00,2017/1/25 23:59,2,mussetwang
641012275,http://clarinscny2017.act.qq.com,2016/12/26 23:00,2017/1/25 23:59,1,eericaqiao
641012313,,2017/1/22 14:00,2017/1/24 23:59,1,eericaqiao
641012265,http://vivox9.act.qq.com,2016/12/23 0:00,2017/1/23 23:59,3,lillianqiu
641012264,http://vivox9.act.qq.com,2016/12/23 0:00,2017/1/23 23:59,3,lillianqiu
641012291,http://guizhouxijiu.act.qq.com,2016/12/30 0:00,2017/1/20 23:59,3,lillianqiu
641012290,http://guizhouxijiu.act.qq.com,2017/1/6 0:00,2017/1/20 23:59,3,lillianqiu
641012257,http://morningnutrition.act.qq.com,2016/12/13 0:00,2017/1/19 23:59,3,raezeng
641012282,http://baojun.act.qq.com,2017/1/9 0:00,2017/1/18 23:59,3,kurtxiang
641012287,http://baojun.act.qq.com,2017/1/9 0:00,2017/1/18 23:59,3,kurtxiang
641012180,http://mercedes-benz-smart2016.act.qq.com,2016/10/19 23:00,2017/1/15 23:59,2,amyfliu
641012254,http://sjpspace.act.qq.com,2016/12/13 0:00,2017/1/13 23:59,3,danniezhang
641012288,http://nestleweixiao2017cny.act.qq.com,2017/1/4 0:00,2017/1/13 23:59,2,mengjin
641011760,http://shake.act.qq.com,2016/1/15 0:00,2017/1/13 23:59,2,looeyyang
641012237,http://ckgsb.act.qq.com,2016/12/8 12:00,2017/1/6 23:59,2,amyfliu
